,Unnamed: 0,회차,행정구역시도코드,읍면부동부코드,가구일련번호,가구원일련번호,대표가구원여부,평토일구분코드,성별코드,연령,연령코드,etc_daily,home_daily,work_daily,school_daily,home_weekend,bodyweight,dust_ingestion,inhalaion_rate
11707,11708,6차,전북,읍면,6781,2,일반가구원,평일,여자,56,50~59세,120,1320,0,0,1440,46.0,20,14.61
11708,11709,6차,전북,읍면,6782,1,대표가구원,평일,여자,76,60세 이상,500,940,0,0,1320,51.4,20,14.61
11709,11710,6차,전북,읍면,6783,1,대표가구원,평일,여자,80,60세 이상,460,980,0,0,900,60.1,20,14.61
11710,11711,6차,전북,읍면,6784,1,대표가구원,평일,남자,69,60세 이상,580,860,0,0,820,61.5,20,14.61
11711,11712,6차,전북,읍면,6784,2,일반가구원,평일,여자,66,60세 이상,580,860,0,0,940,50.4,20,14.61
11712,11713,6차,전북,읍면,6785,1,대표가구원,평일,여자,74,60세 이상,380,1060,0,0,1320,51.6,20,14.61
11713,11714,6차,전북,읍면,6786,1,대표가구원,평일,남자,71,60세 이상,340,1100,0,0,1240,79.6,20,14.61
11714,11715,6차,전북,읍면,6786,2,일반가구원,평일,여자,67,60세 이상,550,890,0,0,1220,64.8,20,14.61
11715,11716,6차,전북,읍면,6787,1,대표가구원,평일,남자,62,60세 이상,260,1180,0,0,820,72.0,20,14.61
11716,11717,6차,전북,읍면,6787,2,일반가구원,평일,여자,56,50~59세,260,1180,0,0,1200,47.6,20,14.61
11717,11718,6차,전북,읍면,6787,3,일반가구원,평일,여자,76,60세 이상,390,1050,0,0,1440,48.0,20,14.61
11718,11719,6차,전북,읍면,6788,1,대표가구원,평일,남자,71,60세 이상,220,1220,0,0,720,58.1,20,14.61
11719,11720,6차,전북,읍면,6788,2,일반가구원,평일,여자,69,60세 이상,250,1190,0,0,1440,50.2,20,14.61
11720,11721,6차,전북,읍면,6792,1,대표가구원,평일,남자,68,60세 이상,80,780,580,0,1280,63.0,20,14.61
11721,11722,6차,전북,읍면,6793,1,대표가구원,평일,여자,80,60세 이상,60,1380,0,0,1440,47.4,20,14.61
11722,11723,6차,전북,읍면,6794,1,대표가구원,평일,남자,74,60세 이상,310,860,270,0,1260,67.5,20,14.61
11723,11724,6차,전북,읍면,6794,2,일반가구원,평일,여자,70,60세 이상,80,1360,0,0,1440,49.3,20,14.61
11724,11725,6차,전북,읍면,6795,1,대표가구원,평일,남자,57,50~59세,30,880,530,0,1160,69.4,20,14.61
11725,11726,6차,전북,읍면,6796,1,대표가구원,평일,여자,61,60세 이상,520,920,0,0,1440,57.1,20,14.61
11726,11727,6차,전북,읍면,6797,1,대표가구원,평일,여자,76,60세 이상,320,1120,0,0,1440,54.4,20,14.61
11727,11728,6차,전북,읍면,6801,1,대표가구원,평일,여자,80,60세 이상,440,1000,0,0,960,43.8,20,14.61
11728,11729,6차,전북,읍면,6802,1,대표가구원,평일,여자,75,60세 이상,80,1280,80,0,1440,45.8,20,14.61
11729,11730,6차,전북,읍면,6803,1,대표가구원,평일,남자,54,50~59세,220,1220,0,0,1110,76.1,20,14.61
11730,11731,6차,전북,읍면,6803,2,일반가구원,평일,여자,50,50~59세,20,1240,180,0,1440,62.2,20,14.61
11731,11732,6차,전북,읍면,6803,3,일반가구원,평일,여자,77,60세 이상,560,880,0,0,1270,65.7,20,14.61
11732,11733,6차,전북,읍면,6804,1,대표가구원,평일,남자,68,60세 이상,80,940,420,0,1200,58.2,20,14.61
11733,11734,6차,전북,읍면,6805,1,대표가구원,평일,여자,76,60세 이상,120,1320,0,0,1320,53.7,20,14.61
11734,11735,6차,전북,읍면,6806,1,대표가구원,평일,남자,68,60세 이상,10,1200,230,0,960,61.7,20,14.61
11735,11736,6차,전북,읍면,6806,2,일반가구원,평일,여자,63,60세 이상,190,1250,0,0,840,56.2,20,14.61
11736,11737,5차,제주,읍면,6809,1,대표가구원,평일,남자,48,40~49세,60,900,480,0,1440,70.9,20,14.61
11737,11738,5차,제주,읍면,6809,2,일반가구원,평일,여자,50,50~59세,240,1200,0,0,1200,72.0,20,14.61
11738,11739,5차,제주,읍면,6809,3,일반가구원,평일,여자,31,30~39세,380,1060,0,0,0,52.4,20,14.61
11739,11740,5차,제주,읍면,6810,1,대표가구원,평일,여자,51,50~59세,100,1080,260,0,1440,59.4,20,14.61
11740,11741,5차,제주,읍면,6811,1,대표가구원,평일,남자,70,60세 이상,240,1200,0,0,1100,48.7,20,14.61
11741,11742,5차,제주,읍면,6812,1,대표가구원,평일,남자,60,60세 이상,100,840,500,0,980,61.3,20,14.61
11742,11743,5차,제주,읍면,6812,3,일반가구원,평일,남자,18,10~19세,0,1440,0,0,1440,59.9,20,12.73
11743,11744,5차,제주,읍면,6813,1,대표가구원,평일,여자,80,60세 이상,160,1280,0,0,1200,39.6,20,14.61
11744,11745,5차,제주,읍면,6813,2,일반가구원,평일,여자,56,50~59세,140,1300,0,0,1200,57.5,20,14.61
11745,11746,5차,제주,읍면,6814,1,대표가구원,평일,여자,63,60세 이상,60,1200,180,0,1440,52.0,20,14.61
11746,11747,5차,제주,읍면,6814,2,일반가구원,평일,남자,66,60세 이상,120,1320,0,0,1440,65.8,20,14.61
11747,11748,5차,제주,읍면,6815,1,대표가구원,평일,남자,80,60세 이상,260,1180,0,0,1340,50.0,20,14.61
11748,11749,5차,제주,읍면,6815,2,일반가구원,평일,여자,77,60세 이상,380,1060,0,0,1260,51.1,20,14.61
11749,11750,5차,제주,읍면,6816,1,대표가구원,평일,여자,71,60세 이상,20,1000,420,0,1440,64.2,20,14.61
11750,11751,5차,제주,읍면,6816,2,일반가구원,평일,남자,75,60세 이상,240,1200,0,0,1180,50.4,20,14.61
11751,11752,5차,제주,읍면,6816,3,일반가구원,평일,남자,51,50~59세,110,850,480,0,860,69.0,20,14.61
11752,11753,5차,제주,읍면,6817,1,대표가구원,평일,남자,60,60세 이상,40,960,440,0,1440,62.1,20,14.61
11753,11754,5차,제주,읍면,6817,2,일반가구원,평일,여자,58,50~59세,40,960,440,0,420,56.8,20,14.61
11754,11755,5차,제주,읍면,6817,3,일반가구원,평일,남자,27,20~29세,40,440,960,0,990,60.0,20,14.61
11755,11756,5차,제주,읍면,6817,4,일반가구원,평일,남자,25,20~29세,100,960,380,0,1400,95.7,20,14.61
11756,11757,5차,제주,읍면,6818,1,대표가구원,평일,여자,75,60세 이상,220,1220,0,0,1440,56.0,20,14.61
11757,11758,5차,제주,읍면,6818,2,일반가구원,평일,남자,80,60세 이상,0,1440,0,0,1120,56.4,20,14.61
11758,11759,5차,제주,읍면,6819,1,대표가구원,평일,남자,79,60세 이상,110,1330,0,0,1300,66.1,20,14.61
11759,11760,5차,제주,읍면,6819,2,일반가구원,평일,여자,78,60세 이상,60,1380,0,0,1180,49.9,20,14.61
11760,11761,5차,제주,읍면,6821,1,대표가구원,평일,남자,44,40~49세,60,780,600,0,840,74.5,20,14.61
11761,11762,5차,제주,읍면,6821,2,일반가구원,평일,여자,42,40~49세,60,840,540,0,1160,53.2,20,14.61
11762,11763,5차,제주,읍면,6821,3,일반가구원,평일,남자,17,10~19세,70,1090,0,280,1440,77.0,20,12.73
11763,11764,5차,제주,읍면,6821,4,일반가구원,평일,남자,12,10~19세,120,1120,0,200,1340,40.3,20,12.73
11764,11765,6차,제주,읍면,6822,1,대표가구원,평일,여자,80,60세 이상,240,1200,0,0,1440,49.2,20,14.61
11765,11766,6차,제주,읍면,6823,1,대표가구원,평일,남자,77,60세 이상,60,1380,0,0,1440,64.1,20,14.61
11766,11767,6차,제주,읍면,6824,1,대표가구원,평일,남자,48,40~49세,290,790,360,0,1440,74.1,20,14.61
11767,11768,6차,제주,읍면,6824,2,일반가구원,평일,여자,29,20~29세,100,1110,230,0,1080,47.4,20,14.61
11768,11769,6차,제주,읍면,6825,1,대표가구원,평일,여자,54,50~59세,100,1000,340,0,1440,58.1,20,14.61
11769,11770,6차,제주,읍면,6825,3,일반가구원,평일,여자,24,20~29세,20,900,520,0,960,46.3,20,14.61
11770,11771,6차,제주,읍면,6825,4,일반가구원,평일,여자,18,10~19세,20,940,0,480,1440,52.4,20,12.73
11771,11772,6차,제주,읍면,6826,1,대표가구원,평일,여자,47,40~49세,60,920,460,0,1370,80.4,20,14.61
11772,11773,6차,제주,읍면,6826,2,일반가구원,평일,남자,57,50~59세,60,920,460,0,1440,59.4,20,14.61
11773,11774,6차,제주,읍면,6826,3,일반가구원,평일,남자,24,20~29세,130,1070,0,240,1160,57.9,20,14.61
11774,11775,6차,제주,읍면,6828,1,대표가구원,평일,남자,40,40~49세,320,1120,0,0,1190,61.6,20,14.61
11775,11776,6차,제주,읍면,6828,2,일반가구원,평일,여자,31,30~39세,0,1440,0,0,1400,74.9,20,14.61
11776,11777,6차,제주,읍면,6829,1,대표가구원,평일,남자,38,30~39세,50,730,660,0,1120,92.3,20,14.61
11777,11778,6차,제주,읍면,6829,2,일반가구원,평일,여자,38,30~39세,20,1420,0,0,1440,61.2,20,14.61
11778,11779,6차,제주,읍면,6830,1,대표가구원,평일,여자,74,60세 이상,300,1140,0,0,820,57.4,20,14.61
11779,11780,6차,제주,읍면,6832,1,대표가구원,평일,여자,37,30~39세,60,920,460,0,820,57.6,20,14.61
11780,11781,6차,제주,읍면,6832,2,일반가구원,평일,남자,43,40~49세,130,900,410,0,1420,61.6,20,14.61
11781,11782,6차,제주,읍면,6832,3,일반가구원,평일,남자,14,10~19세,60,960,0,420,1440,52.9,20,12.73
11782,11783,6차,제주,읍면,6834,1,대표가구원,평일,남자,52,50~59세,40,960,440,0,1360,72.1,20,14.61
11783,11784,6차,제주,읍면,6834,2,일반가구원,평일,여자,49,40~49세,40,960,440,0,1220,59.1,20,14.61
11784,11785,6차,제주,읍면,6835,1,대표가구원,평일,남자,37,30~39세,60,980,400,0,1260,89.9,20,14.61
11785,11786,6차,제주,읍면,6835,2,일반가구원,평일,여자,34,30~39세,0,1440,0,0,1360,51.5,20,14.61
11786,11787,6차,제주,읍면,6836,1,대표가구원,평일,남자,71,60세 이상,0,1440,0,0,1440,67.2,20,14.61
11787,11788,6차,제주,읍면,6836,2,일반가구원,평일,여자,67,60세 이상,0,1440,0,0,1100,54.9,20,14.61
11788,11789,6차,제주,읍면,6838,1,대표가구원,평일,여자,61,60세 이상,160,940,340,0,1440,64.7,20,14.61
11789,11790,6차,제주,읍면,6839,1,대표가구원,평일,여자,42,40~49세,120,1320,0,0,1310,55.0,20,14.61
11790,11791,6차,제주,읍면,6839,2,일반가구원,평일,남자,42,40~49세,80,180,1180,0,1280,77.4,20,14.61
11791,11792,6차,제주,읍면,6840,1,대표가구원,평일,여자,43,40~49세,360,1080,0,0,1040,54.8,20,14.61
11792,11793,6차,제주,읍면,6840,2,일반가구원,평일,남자,38,30~39세,60,840,540,0,1060,68.7,20,14.61
11793,11794,6차,제주,읍면,6840,3,일반가구원,평일,남자,11,10~19세,20,1020,0,400,1440,42.8,30,12.73
11794,11795,6차,제주,읍면,6841,1,대표가구원,평일,여자,47,40~49세,70,1370,0,0,760,56.1,20,14.61
11795,11796,6차,제주,읍면,6841,2,일반가구원,평일,남자,53,50~59세,320,950,170,0,900,77.5,20,14.61
11796,11797,6차,제주,읍면,6841,3,일반가구원,평일,여자,15,10~19세,90,970,0,380,1080,57.5,20,12.73
11797,11798,6차,제주,읍면,6841,4,일반가구원,평일,여자,12,10~19세,90,970,0,380,1280,46.5,20,12.73
11798,11799,6차,제주,읍면,6841,5,일반가구원,평일,여자,10,10~19세,60,990,0,390,1440,39.9,30,12.73
11799,11800,6차,제주,읍면,6841,6,일반가구원,평일,여자,80,60세 이상,0,1440,0,0,1040,57.9,20,14.61
11800,11801,6차,제주,읍면,6841,7,일반가구원,평일,여자,80,60세 이상,0,1440,0,0,1400,40.5,20,14.61
11801,11802,6차,제주,읍면,6842,1,대표가구원,평일,여자,63,60세 이상,120,880,440,0,920,49.7,20,14.61
11802,11803,6차,제주,읍면,6842,2,일반가구원,평일,남자,37,30~39세,320,1120,0,0,1440,66.8,20,14.61
11803,11804,6차,제주,읍면,6843,1,대표가구원,평일,남자,41,40~49세,230,980,230,0,1360,67.7,20,14.61
11804,11805,6차,제주,읍면,6843,2,일반가구원,평일,여자,39,30~39세,100,1340,0,0,1440,68.5,20,14.61
11805,11806,6차,제주,읍면,6844,1,대표가구원,평일,남자,35,30~39세,180,1020,240,0,0,62.4,20,14.61
11806,11807,6차,제주,읍면,6844,2,일반가구원,평일,여자,37,30~39세,140,1060,240,0,980,48.0,20,14.61
11807,11808,6차,제주,읍면,6845,1,대표가구원,평일,여자,38,30~39세,180,1260,0,0,1320,73.8,20,14.61
11808,11809,6차,제주,읍면,6845,2,일반가구원,평일,남자,41,40~49세,60,960,420,0,1290,76.4,20,14.61
11809,11810,6차,제주,읍면,6846,1,대표가구원,평일,남자,38,30~39세,130,1310,0,0,1060,70.4,20,14.61
11810,11811,6차,제주,읍면,6846,2,일반가구원,평일,여자,37,30~39세,100,1180,160,0,1100,73.8,20,14.61
11811,11812,6차,제주,읍면,6847,1,대표가구원,평일,남자,41,40~49세,130,1030,280,0,990,67.1,20,14.61
11812,11813,6차,제주,읍면,6847,2,일반가구원,평일,여자,37,30~39세,30,1040,370,0,470,58.2,20,14.61
11813,11814,6차,제주,읍면,6847,3,일반가구원,평일,남자,13,10~19세,120,830,0,490,1040,63.4,20,12.73
11814,11815,6차,제주,읍면,6848,1,대표가구원,평일,남자,39,30~39세,0,1440,0,0,1200,74.1,20,14.61
11815,11816,6차,제주,읍면,6848,2,일반가구원,평일,여자,40,40~49세,50,1390,0,0,900,65.8,20,14.61
11816,11817,6차,제주,읍면,6849,1,대표가구원,평일,남자,45,40~49세,700,630,110,0,1430,67.8,20,14.61
11817,11818,6차,제주,읍면,6849,2,일반가구원,평일,여자,43,40~49세,0,1440,0,0,1440,78.0,20,14.61
11818,11819,6차,제주,읍면,6849,3,일반가구원,평일,남자,11,10~19세,30,1060,0,350,1440,48.6,30,12.73
11819,11820,7차,제주,읍면,6852,1,대표가구원,평일,남자,69,60세 이상,580,600,260,0,1440,59.7,20,14.61
11820,11821,7차,제주,읍면,6852,2,일반가구원,평일,여자,69,60세 이상,460,720,260,0,1440,55.7,20,14.61
11821,11822,7차,제주,읍면,6853,1,대표가구원,평일,여자,80,60세 이상,240,1200,0,0,820,44.9,20,14.61
11822,11823,7차,제주,읍면,6854,1,대표가구원,평일,남자,80,60세 이상,280,1160,0,0,1440,60.6,20,14.61
11823,11824,7차,제주,읍면,6854,2,일반가구원,평일,여자,80,60세 이상,390,1050,0,0,1350,47.7,20,14.61
11824,11825,7차,제주,읍면,6854,3,일반가구원,평일,남자,58,50~59세,140,960,340,0,1250,60.8,20,14.61
11825,11826,7차,제주,읍면,6855,1,대표가구원,평일,여자,80,60세 이상,620,820,0,0,1200,52.4,20,14.61
11826,11827,7차,제주,읍면,6856,1,대표가구원,평일,남자,61,60세 이상,140,1300,0,0,1350,69.4,20,14.61
11827,11828,7차,제주,읍면,6857,1,대표가구원,평일,여자,80,60세 이상,360,1080,0,0,1420,55.3,20,14.61
11828,11829,7차,제주,읍면,6858,1,대표가구원,평일,남자,64,60세 이상,380,1060,0,0,960,69.6,20,14.61
11829,11830,7차,제주,읍면,6859,1,대표가구원,평일,여자,80,60세 이상,450,990,0,0,1440,51.9,20,14.61
11830,11831,7차,제주,읍면,6860,1,대표가구원,평일,남자,80,60세 이상,280,1160,0,0,0,66.1,20,14.61
11831,11832,7차,제주,읍면,6860,2,일반가구원,평일,여자,80,60세 이상,260,1180,0,0,380,63.1,20,14.61
11832,11833,7차,제주,읍면,6861,1,대표가구원,평일,여자,80,60세 이상,360,1080,0,0,1440,39.0,20,14.61
11833,11834,7차,제주,읍면,6864,1,대표가구원,평일,남자,53,50~59세,40,840,560,0,1180,58.6,20,14.61
11834,11835,7차,제주,읍면,6864,2,일반가구원,평일,여자,51,50~59세,140,820,480,0,1080,64.2,20,14.61
11835,11836,7차,제주,읍면,6866,1,대표가구원,평일,남자,68,60세 이상,320,960,160,0,1350,60.3,20,14.61
11836,11837,7차,제주,읍면,6866,2,일반가구원,평일,여자,64,60세 이상,80,900,460,0,1300,55.6,20,14.61
11837,11838,7차,제주,읍면,6867,1,대표가구원,평일,남자,58,50~59세,50,920,470,0,1440,65.5,20,14.61
11838,11839,7차,제주,읍면,6867,2,일반가구원,평일,여자,29,20~29세,80,1000,360,0,1080,72.1,20,14.61
11839,11840,7차,제주,읍면,6867,3,일반가구원,평일,남자,26,20~29세,60,1200,180,0,1360,87.1,20,14.61
11840,11841,7차,제주,읍면,6868,1,대표가구원,평일,남자,48,40~49세,0,1440,0,0,1440,86.0,20,14.61
11841,11842,7차,제주,읍면,6868,2,일반가구원,평일,여자,38,30~39세,0,1440,0,0,960,64.8,20,14.61
11842,11843,7차,제주,읍면,6868,3,일반가구원,평일,남자,13,10~19세,20,1000,0,420,1020,75.5,20,12.73
11843,11844,7차,제주,읍면,6869,1,대표가구원,평일,남자,63,60세 이상,100,700,640,0,1440,72.3,20,14.61
11844,11845,7차,제주,읍면,6869,2,일반가구원,평일,여자,56,50~59세,120,700,620,0,1220,66.7,20,14.61
11845,11846,7차,제주,읍면,6870,1,대표가구원,평일,남자,39,30~39세,80,920,440,0,1200,72.6,20,14.61
11846,11847,7차,제주,읍면,6870,2,일반가구원,평일,여자,38,30~39세,340,1100,0,0,1400,73.8,20,14.61
11847,11848,7차,제주,읍면,6871,1,대표가구원,평일,남자,63,60세 이상,400,1040,0,0,1300,54.7,20,14.61
11848,11849,7차,제주,읍면,6871,2,일반가구원,평일,여자,61,60세 이상,340,1100,0,0,1400,60.8,20,14.61
11849,11850,7차,제주,읍면,6872,1,대표가구원,평일,남자,60,60세 이상,0,1440,0,0,1440,61.8,20,14.61
11850,11851,7차,제주,읍면,6873,1,대표가구원,평일,남자,63,60세 이상,60,740,640,0,1440,61.3,20,14.61
11851,11852,7차,제주,읍면,6873,2,일반가구원,평일,여자,61,60세 이상,140,740,560,0,960,52.9,20,14.61
11852,11853,7차,제주,읍면,6873,3,일반가구원,평일,남자,40,40~49세,260,900,280,0,1440,90.5,20,14.61
11853,11854,7차,제주,읍면,6874,1,대표가구원,평일,여자,41,40~49세,90,1350,0,0,1350,45.5,20,14.61
11854,11855,7차,제주,읍면,6875,1,대표가구원,평일,남자,54,50~59세,40,1200,200,0,360,73.9,20,14.61
11855,11856,7차,제주,읍면,6875,2,일반가구원,평일,여자,52,50~59세,40,1200,200,0,1440,55.5,20,14.61
11856,11857,7차,제주,읍면,6875,3,일반가구원,평일,여자,23,20~29세,150,1290,0,0,830,60.7,20,14.61
11857,11858,7차,제주,읍면,6877,1,대표가구원,평일,여자,69,60세 이상,300,1140,0,0,920,55.3,20,14.61
11858,11859,7차,제주,읍면,6878,1,대표가구원,평일,여자,65,60세 이상,160,890,390,0,1420,66.5,20,14.61
11859,11860,7차,제주,읍면,6881,1,대표가구원,평일,여자,80,60세 이상,190,1250,0,0,0,38.8,20,14.61
11860,11861,7차,제주,동,6882,1,대표가구원,평일,남자,31,30~39세,160,1160,120,0,800,76.2,20,14.61
11861,11862,7차,제주,동,6882,2,일반가구원,평일,여자,31,30~39세,120,360,960,0,1440,49.9,20,14.61
11862,11863,7차,제주,동,6883,1,대표가구원,평일,남자,50,50~59세,120,900,420,0,1440,85.8,20,14.61
11863,11864,7차,제주,동,6883,2,일반가구원,평일,여자,48,40~49세,210,1230,0,0,960,53.1,20,14.61
11864,11865,7차,제주,동,6883,3,일반가구원,평일,남자,20,20~29세,180,1090,0,170,1220,56.9,20,14.61
11865,11866,7차,제주,동,6883,4,일반가구원,평일,남자,14,10~19세,60,960,0,420,480,64.7,20,12.73
11866,11867,7차,제주,동,6884,1,대표가구원,평일,여자,62,60세 이상,160,1280,0,0,810,62.3,20,14.61
11867,11868,7차,제주,동,6885,1,대표가구원,평일,남자,44,40~49세,100,950,390,0,1080,68.3,20,14.61
11868,11869,7차,제주,동,6885,2,일반가구원,평일,여자,43,40~49세,0,1110,330,0,1440,59.4,20,14.61
11869,11870,7차,제주,동,6886,1,대표가구원,평일,여자,36,30~39세,0,1440,0,0,1420,39.9,20,14.61
11870,11871,7차,제주,동,6887,1,대표가구원,평일,여자,52,50~59세,170,920,350,0,1440,63.1,20,14.61
11871,11872,7차,제주,동,6888,1,대표가구원,평일,남자,62,60세 이상,780,660,0,0,920,66.1,20,14.61
11872,11873,7차,제주,동,6888,2,일반가구원,평일,여자,56,50~59세,780,660,0,0,1200,67.3,20,14.61
11873,11874,7차,제주,동,6889,1,대표가구원,평일,남자,30,30~39세,360,120,960,0,1440,84.2,20,14.61
11874,11875,7차,제주,동,6890,1,대표가구원,평일,남자,74,60세 이상,460,980,0,0,0,73.5,20,14.61
11875,11876,7차,제주,동,6890,2,일반가구원,평일,여자,76,60세 이상,0,1440,0,0,980,59.1,20,14.61
11876,11877,7차,제주,동,6893,1,대표가구원,평일,남자,43,40~49세,290,920,230,0,1210,60.7,20,14.61
11877,11878,7차,제주,동,6893,2,일반가구원,평일,여자,46,40~49세,60,1220,160,0,1440,56.6,20,14.61
11878,11879,7차,제주,동,6893,3,일반가구원,평일,남자,18,10~19세,230,970,0,240,1440,57.8,20,12.73
11879,11880,7차,제주,동,6893,4,일반가구원,평일,남자,11,10~19세,40,910,0,490,0,51.3,30,12.73
